base_year_month,sex,age_range,time_range,residence_population_count
201904,남성,10세 미만,5-6시,2087929.41
201904,남성,10세 미만,7-8시,1886113.69
201904,남성,10세 미만,9-10시,1448143.81
201904,남성,19세 이하,1-2시,2430134.29
201904,남성,19세 이하,11-12시,1591774.48
201904,남성,19세 이하,13-14시,1519566.67
201904,남성,19세 이하,15-16시,1464994.48
201904,남성,19세 이하,17-18시,1485059.12
201904,남성,19세 이하,19-20시,1585228.6
201904,남성,19세 이하,21-22시,1704491.01
201904,남성,19세 이하,23-24시,2128639.62
201904,남성,19세 이하,3-4시,2434575.07
201904,남성,19세 이하,5-6시,2434736.7
201904,남성,19세 이하,7-8시,2205163.09
201904,남성,19세 이하,9-10시,1705741.27
201904,남성,29세 이하,1-2시,1837997.59
201904,남성,29세 이하,11-12시,1206933.97
201904,남성,29세 이하,13-14시,1120749.28
201904,남성,29세 이하,15-16시,1084918.86
201904,남성,29세 이하,17-18시,1137620.07
201904,남성,29세 이하,19-20시,1250397.03
201904,남성,29세 이하,21-22시,1341428.14
201904,남성,29세 이하,23-24시,1622562.48
201904,남성,29세 이하,3-4시,1872920.6
201904,남성,29세 이하,5-6시,1871871.73
201904,남성,29세 이하,7-8시,1722314.2
201904,남성,29세 이하,9-10시,1356172.75
201904,남성,39세 이하,1-2시,2417206.88
201904,남성,39세 이하,11-12시,1325320.98
201904,남성,39세 이하,13-14시,1246277.56
201904,남성,39세 이하,15-16시,1230734.82
201904,남성,39세 이하,17-18시,1338454.42
201904,남성,39세 이하,19-20시,1580053.71
201904,남성,39세 이하,21-22시,1748353.06
201904,남성,39세 이하,23-24시,2129795.71
201904,남성,39세 이하,3-4시,2437037.62
201904,남성,39세 이하,5-6시,2408883.64
201904,남성,39세 이하,7-8시,2110208.59
201904,남성,39세 이하,9-10시,1521648.56
201904,남성,49세 이하,1-2시,3625752.76
201904,남성,49세 이하,11-12시,1881119.65
201904,남성,49세 이하,13-14시,1788650.53
201904,남성,49세 이하,15-16시,1798194.74
201904,남성,49세 이하,17-18시,2001003.53
201904,남성,49세 이하,19-20시,2377445.49
201904,남성,49세 이하,21-22시,2627115.28
201904,남성,49세 이하,23-24시,3193148.12
201904,남성,49세 이하,3-4시,3652279.53
201904,남성,49세 이하,5-6시,3591780.95
201904,남성,49세 이하,7-8시,3032233.19
201904,남성,49세 이하,9-10시,2160737.48
201904,남성,59세 이하,1-2시,3757712.99
201904,남성,59세 이하,11-12시,1932982.21
201904,남성,59세 이하,13-14시,1857634.34
201904,남성,59세 이하,15-16시,1869420.7
201904,남성,59세 이하,17-18시,2086971.15
201904,남성,59세 이하,19-20시,2453022.94
201904,남성,59세 이하,21-22시,2714932.02
201904,남성,59세 이하,23-24시,3307361.09
201904,남성,59세 이하,3-4시,3779311.49
201904,남성,59세 이하,5-6시,3692293.6
201904,남성,59세 이하,7-8시,3025624.71
201904,남성,59세 이하,9-10시,2206371.96
201904,남성,69세 이하,1-2시,2222330.26
201904,남성,69세 이하,11-12시,1249121.04
201904,남성,69세 이하,13-14시,1225274.11
201904,남성,69세 이하,15-16시,1234021.06
201904,남성,69세 이하,17-18시,1359777.51
201904,남성,69세 이하,19-20시,1523318.66
201904,남성,69세 이하,21-22시,1661329.52
201904,남성,69세 이하,23-24시,1971399.74
201904,남성,69세 이하,3-4시,2223995.92
201904,남성,69세 이하,5-6시,2158070.72
201904,남성,69세 이하,7-8시,1825701.08
201904,남성,69세 이하,9-10시,1414188.68
201904,남성,70세 이상,1-2시,1441856.53
201904,남성,70세 이상,11-12시,920685.31
201904,남성,70세 이상,13-14시,904306.51
201904,남성,70세 이상,15-16시,912547.88
201904,남성,70세 이상,17-18시,975268.86
201904,남성,70세 이상,19-20시,1045971.62
201904,남성,70세 이상,21-22시,1099205.65
201904,남성,70세 이상,23-24시,1282205.79
201904,남성,70세 이상,3-4시,1436049.07
201904,남성,70세 이상,5-6시,1400249.89
201904,남성,70세 이상,7-8시,1253512.99
201904,남성,70세 이상,9-10시,1039197.36
201904,여성,10세 미만,1-2시,2096095.36
201904,여성,10세 미만,11-12시,1341384.19
201904,여성,10세 미만,13-14시,1264649.86
201904,여성,10세 미만,15-16시,1211957.4
201904,여성,10세 미만,17-18시,1228426.72
201904,여성,10세 미만,19-20시,1323152.2
201904,여성,10세 미만,21-22시,1429464.27
201904,여성,10세 미만,23-24시,1815059.55
201904,여성,10세 미만,3-4시,2097268.44
201904,여성,10세 미만,5-6시,2094640.74
201904,여성,10세 미만,7-8시,1912757.77
201904,여성,10세 미만,9-10시,1453517.0
201904,여성,19세 이하,1-2시,2291994.43
201904,여성,19세 이하,11-12시,1474506.32
201904,여성,19세 이하,13-14시,1393004.03
201904,여성,19세 이하,15-16시,1337660.98
201904,여성,19세 이하,17-18시,1362131.34
201904,여성,19세 이하,19-20시,1470336.25
201904,여성,19세 이하,21-22시,1585398.05
201904,여성,19세 이하,23-24시,1994684.76
201904,여성,19세 이하,3-4시,2293392.33
201904,여성,19세 이하,5-6시,2291358.06
201904,여성,19세 이하,7-8시,2095336.01
201904,여성,19세 이하,9-10시,1595755.26
201904,여성,29세 이하,1-2시,1902264.42
201904,여성,29세 이하,11-12시,1187470.07
201904,여성,29세 이하,13-14시,1068175.3
201904,여성,29세 이하,15-16시,1021055.35
201904,여성,29세 이하,17-18시,1066904.03
201904,여성,29세 이하,19-20시,1204367.14
201904,여성,29세 이하,21-22시,1345756.01
201904,여성,29세 이하,23-24시,1680071.97
201904,여성,29세 이하,3-4시,1918059.49
201904,여성,29세 이하,5-6시,1906052.41
201904,여성,29세 이하,7-8시,1774765.32
201904,여성,29세 이하,9-10시,1372620.85
201904,여성,39세 이하,1-2시,2556438.35
201904,여성,39세 이하,11-12시,1525039.96
201904,여성,39세 이하,13-14시,1406603.81
201904,여성,39세 이하,15-16시,1395476.87
201904,여성,39세 이하,17-18시,1530202.1
201904,여성,39세 이하,19-20시,1757804.99
201904,여성,39세 이하,21-22시,1912626.98
201904,여성,39세 이하,23-24시,2284231.49
201904,여성,39세 이하,3-4시,2558980.17
201904,여성,39세 이하,5-6시,2539347.11
201904,여성,39세 이하,7-8시,2392273.52
201904,여성,39세 이하,9-10시,1811574.89
201904,여성,49세 이하,1-2시,3765646.88
201904,여성,49세 이하,11-12시,2133041.82
201904,여성,49세 이하,13-14시,1981163.03
201904,여성,49세 이하,15-16시,1971523.31
201904,여성,49세 이하,17-18시,2162616.88
201904,여성,49세 이하,19-20시,2495330.29
201904,여성,49세 이하,21-22시,2725002.17
201904,여성,49세 이하,23-24시,3326690.86
201904,여성,49세 이하,3-4시,3770173.87
201904,여성,49세 이하,5-6시,3729779.43
201904,여성,49세 이하,7-8시,3420964.96
201904,여성,49세 이하,9-10시,2534697.06
201904,여성,59세 이하,1-2시,3450126.04
201904,여성,59세 이하,11-12시,1938942.42
201904,여성,59세 이하,13-14시,1822605.6
201904,여성,59세 이하,15-16시,1818223.21
201904,여성,59세 이하,17-18시,2012105.16
201904,여성,59세 이하,19-20시,2269740.04
201904,여성,59세 이하,21-22시,2499521.07
201904,여성,59세 이하,23-24시,3047423.23
201904,여성,59세 이하,3-4시,3453681.69
201904,여성,59세 이하,5-6시,3382939.06
201904,여성,59세 이하,7-8시,2981898.34
201904,여성,59세 이하,9-10시,2263766.47
201904,여성,69세 이하,1-2시,2140001.15
201904,여성,69세 이하,11-12시,1331070.74
201904,여성,69세 이하,13-14시,1273091.43
201904,여성,69세 이하,15-16시,1279238.65
201904,여성,69세 이하,17-18시,1402913.01
201904,여성,69세 이하,19-20시,1513366.51
201904,여성,69세 이하,21-22시,1610318.88
201904,여성,69세 이하,23-24시,1902562.22
201904,여성,69세 이하,3-4시,2138639.7
201904,여성,69세 이하,5-6시,2077368.36
201904,여성,69세 이하,7-8시,1846188.02
201904,여성,69세 이하,9-10시,1522019.66
201904,여성,70세 이상,1-2시,1999316.87
201904,여성,70세 이상,11-12시,1387507.93
201904,여성,70세 이상,13-14시,1336227.29
201904,여성,70세 이상,15-16시,1336576.38
201904,여성,70세 이상,17-18시,1412311.28
201904,여성,70세 이상,19-20시,1488990.33
201904,여성,70세 이상,21-22시,1537753.46
201904,여성,70세 이상,23-24시,1778404.15
201904,여성,70세 이상,3-4시,1995824.77
201904,여성,70세 이상,5-6시,1956326.15
201904,여성,70세 이상,7-8시,1810604.26
201904,여성,70세 이상,9-10시,1560066.61
201905,남성,10세 미만,1-2시,2134733.81
201905,남성,10세 미만,11-12시,1386864.22
201905,남성,10세 미만,13-14시,1313048.28
201905,남성,10세 미만,15-16시,1259102.34
201905,남성,10세 미만,17-18시,1282980.23
201905,남성,10세 미만,19-20시,1370362.57
201905,남성,10세 미만,21-22시,1486184.27
201905,남성,10세 미만,23-24시,1868563.45
201905,남성,10세 미만,3-4시,2134101.26
201905,남성,10세 미만,5-6시,2132076.48
201905,남성,10세 미만,7-8시,1933272.57
201905,남성,10세 미만,9-10시,1495705.22
201905,남성,19세 이하,1-2시,2491633.86
201905,남성,19세 이하,11-12시,1635926.02
201905,남성,19세 이하,13-14시,1552230.9
201905,남성,19세 이하,15-16시,1492236.38
201905,남성,19세 이하,17-18시,1523541.08
201905,남성,19세 이하,19-20시,1625819.41
201905,남성,19세 이하,21-22시,1756360.36
201905,남성,19세 이하,23-24시,2189297.13
201905,남성,19세 이하,3-4시,2490816.92
201905,남성,19세 이하,5-6시,2488609.82
201905,남성,19세 이하,7-8시,2262043.69
201905,남성,19세 이하,9-10시,1762058.48
201905,남성,29세 이하,1-2시,1865888.31
201905,남성,29세 이하,11-12시,1249482.95
201905,남성,29세 이하,13-14시,1156862.11
201905,남성,29세 이하,15-16시,1116723.8
201905,남성,29세 이하,17-18시,1163228.11
201905,남성,29세 이하,19-20시,1269492.71
201905,남성,29세 이하,21-22시,1356273.88
201905,남성,29세 이하,23-24시,1643838.88
201905,남성,29세 이하,3-4시,1901046.04
201905,남성,29세 이하,5-6시,1901854.96
201905,남성,29세 이하,7-8시,1753446.76
201905,남성,29세 이하,9-10시,1396916.06
201905,남성,39세 이하,1-2시,2465698.33
201905,남성,39세 이하,11-12시,1368152.81
201905,남성,39세 이하,13-14시,1278717.88
201905,남성,39세 이하,15-16시,1261794.81
201905,남성,39세 이하,17-18시,1365270.1
201905,남성,39세 이하,19-20시,1601368.88
201905,남성,39세 이하,21-22시,1774714.86
201905,남성,39세 이하,23-24시,2176073.23
201905,남성,39세 이하,3-4시,2481569.79
201905,남성,39세 이하,5-6시,2448316.38
201905,남성,39세 이하,7-8시,2150514.53
201905,남성,39세 이하,9-10시,1574912.85
201905,남성,49세 이하,1-2시,3732387.26
201905,남성,49세 이하,11-12시,1978540.35
201905,남성,49세 이하,13-14시,1872626.77
201905,남성,49세 이하,15-16시,1876160.19
201905,남성,49세 이하,17-18시,2067908.53
201905,남성,49세 이하,19-20시,2434565.63
201905,남성,49세 이하,21-22시,2687874.82
201905,남성,49세 이하,23-24시,3284326.9
201905,남성,49세 이하,3-4시,3753590.15
201905,남성,49세 이하,5-6시,3683617.71
201905,남성,49세 이하,7-8시,3114267.35
201905,남성,49세 이하,9-10시,2270740.35
201905,남성,59세 이하,1-2시,3850290.97
201905,남성,59세 이하,11-12시,2028979.15
201905,남성,59세 이하,13-14시,1947140.55
201905,남성,59세 이하,15-16시,1950158.53
201905,남성,59세 이하,17-18시,2152164.29
201905,남성,59세 이하,19-20시,2502806.9
201905,남성,59세 이하,21-22시,2781255.72
201905,남성,59세 이하,23-24시,3397002.38
201905,남성,59세 이하,3-4시,3866581.55
201905,남성,59세 이하,5-6시,3767797.42
201905,남성,59세 이하,7-8시,3093100.85
201905,남성,59세 이하,9-10시,2307045.71
201905,남성,69세 이하,1-2시,2286812.16
201905,남성,69세 이하,11-12시,1321469.04
201905,남성,69세 이하,13-14시,1289019.7
201905,남성,69세 이하,15-16시,1291975.17
201905,남성,69세 이하,17-18시,1402912.7
201905,남성,69세 이하,19-20시,1560572.42
201905,남성,69세 이하,21-22시,1706658.08
201905,남성,69세 이하,23-24시,2032601.7
201905,남성,69세 이하,3-4시,2284503.5
201905,남성,69세 이하,5-6시,2211239.74
201905,남성,69세 이하,7-8시,1878733.77
201905,남성,69세 이하,9-10시,1489772.36
201905,남성,70세 이상,1-2시,1474057.86
201905,남성,70세 이상,11-12시,969236.7
201905,남성,70세 이상,13-14시,945386.03
201905,남성,70세 이상,15-16시,949240.82
201905,남성,70세 이상,17-18시,1012163.15
201905,남성,70세 이상,19-20시,1077162.27
201905,남성,70세 이상,21-22시,1130127.91
201905,남성,70세 이상,23-24시,1315861.31
201905,남성,70세 이상,3-4시,1466896.19
201905,남성,70세 이상,5-6시,1426770.12
201905,남성,70세 이상,7-8시,1285152.94
201905,남성,70세 이상,9-10시,1084447.66
201905,여성,10세 미만,1-2시,2149462.08
201905,여성,10세 미만,11-12시,1381159.45
201905,여성,10세 미만,13-14시,1288063.17
201905,여성,10세 미만,15-16시,1221868.22
201905,여성,10세 미만,17-18시,1247557.53
201905,여성,10세 미만,19-20시,1346648.83
201905,여성,10세 미만,21-22시,1468599.37
201905,여성,10세 미만,23-24시,1866570.78
201905,여성,10세 미만,3-4시,2145692.7
201905,여성,10세 미만,5-6시,2141389.3
201905,여성,10세 미만,7-8시,1959823.25
201905,여성,10세 미만,9-10시,1502309.49
201905,여성,19세 이하,1-2시,2351440.15
201905,여성,19세 이하,11-12시,1515593.02
201905,여성,19세 이하,13-14시,1416075.2
201905,여성,19세 이하,15-16시,1346710.98
201905,여성,19세 이하,17-18시,1380826.18
201905,여성,19세 이하,19-20시,1491971.26
201905,여성,19세 이하,21-22시,1623800.19
201905,여성,19세 이하,23-24시,2049641.47
201905,여성,19세 이하,3-4시,2347556.81
201905,여성,19세 이하,5-6시,2342896.38
201905,여성,19세 이하,7-8시,2146316.08
201905,여성,19세 이하,9-10시,1647682.23
201905,여성,29세 이하,1-2시,1907979.19
201905,여성,29세 이하,11-12시,1208649.4
201905,여성,29세 이하,13-14시,1087698.19
201905,여성,29세 이하,15-16시,1034988.37
201905,여성,29세 이하,17-18시,1077334.86
201905,여성,29세 이하,19-20시,1204039.86
201905,여성,29세 이하,21-22시,1339393.86
201905,여성,29세 이하,23-24시,1680821.03
201905,여성,29세 이하,3-4시,1921253.06
201905,여성,29세 이하,5-6시,1908477.65
201905,여성,29세 이하,7-8시,1780468.04
201905,여성,29세 이하,9-10시,1392787.53
201905,여성,39세 이하,1-2시,2620491.08
201905,여성,39세 이하,11-12시,1569492.7
201905,여성,39세 이하,13-14시,1443053.9
201905,여성,39세 이하,15-16시,1426357.74
201905,여성,39세 이하,17-18시,1553363.51
201905,여성,39세 이하,19-20시,1768531.75
201905,여성,39세 이하,21-22시,1935287.25
201905,여성,39세 이하,23-24시,2332043.64
201905,여성,39세 이하,3-4시,2618782.23
201905,여성,39세 이하,5-6시,2596167.92
201905,여성,39세 이하,7-8시,2446410.52
201905,여성,39세 이하,9-10시,1868196.29
201905,여성,49세 이하,1-2시,3896896.37
201905,여성,49세 이하,11-12시,2226115.97
201905,여성,49세 이하,13-14시,2053832.96
201905,여성,49세 이하,15-16시,2039041.59
201905,여성,49세 이하,17-18시,2228006.05
201905,여성,49세 이하,19-20시,2546023.8
201905,여성,49세 이하,21-22시,2795238.46
201905,여성,49세 이하,23-24시,3437970.76
201905,여성,49세 이하,3-4시,3897139.33
201905,여성,49세 이하,5-6시,3852175.16
201905,여성,49세 이하,7-8시,3536280.44
201905,여성,49세 이하,9-10시,2649215.18
201905,여성,59세 이하,1-2시,3573020.68
201905,여성,59세 이하,11-12시,2035543.62
201905,여성,59세 이하,13-14시,1904626.72
201905,여성,59세 이하,15-16시,1901486.47
201905,여성,59세 이하,17-18시,2086175.8
201905,여성,59세 이하,19-20시,2338557.14
201905,여성,59세 이하,21-22시,2579640.68
201905,여성,59세 이하,23-24시,3161377.01
